user_name,bank_name,bank_type,platform,timestamp,text,category,sentiment_score,sentiment,likes,retweets,user_followers,is_reply,in_reply_to_bank_response,response_time_minutes,location
Harini,ICICI Bank,Private,Twitter,2025-10-10T20:17:47,Reached out to ICICI Bank support on Twitter but no reply,service,-0.612,negative,4,1,16499,FALSE,FALSE,,"Pune, India"
Mahesh,SBI,Public,Twitter,2025-10-17T07:20:38,Long IVR wait time for SBI. Very annoying,service,0.487,positive,3,0,18050,TRUE,FALSE,,"Kolkata, India"
Anjali,Axis Bank,Private,Twitter,2024-11-05T06:30:35,"Axis Bank promo gave instant discount, impressive (Axis Mobile)",promotion,0.09,neutral,2,1,12446,FALSE,FALSE,,"Pune, India"
Lakshmi,PNB,Public,Twitter,2024-06-10T18:27:56,Why is PNB taking so long to process UPI?,speed,-0.121,negative,2,5,7196,TRUE,TRUE,34,"Mumbai, India"
Arjun,SBI,Public,Twitter,2024-11-06T01:33:24,SBI customer service resolved my issue quickly,service,0.216,positive,0,0,5066,FALSE,FALSE,,"Bengaluru, India"
Keerthi,Axis Bank,Private,Twitter,2024-12-11T04:01:45,Why is Axis Bank taking so long to process UPI? #DigitalBanking,speed,-1,negative,2,1,6271,FALSE,FALSE,,"Mumbai, India"
Vikram,Axis Bank,Private,Twitter,2024-08-10T18:13:59,Axis Bank payment completed instantly — smooth!,speed,-0.576,negative,0,0,5709,FALSE,FALSE,,"Kolkata, India"
Keerthi,PNB,Public,Twitter,2025-10-06T19:25:22,Transaction failed on PNB UPI — money debited but not credited,failure,-0.868,negative,3,1,17561,FALSE,FALSE,,"Kolkata, India"
Aarav,SBI,Public,Twitter,2025-07-25T08:01:33,"UPI failed on SBI, very frustrating",failure,-0.355,negative,2,1,2443,FALSE,FALSE,,"Chennai, India"
Riya,HDFC Bank,Private,Twitter,2025-02-19T01:03:14,SBI/Banks: HDFC Bank seems inconsistent with speed,speed,0.041,neutral,2,1,13236,TRUE,FALSE,,"Chennai, India"
Mahesh,PNB,Public,Twitter,2025-02-10T08:47:12,"UPI failed on PNB, very frustrating",failure,-0.261,negative,2,0,544,FALSE,TRUE,280,"Chennai, India"
Arjun,SBI,Public,Twitter,2024-07-14T04:59:02,SBI transactions are slower during peak hours (YONO),speed,-0.448,negative,1,0,7200,TRUE,FALSE,,"Mumbai, India"
Riya,SBI,Public,Twitter,2024-07-14T09:27:17,Can't complete payment on SBI. UPI timeout happened,failure,0.257,positive,6,0,3211,TRUE,FALSE,,"Mumbai, India"
Amit,HDFC Bank,Private,Twitter,2024-07-25T10:13:28,Claimed an offer from HDFC Bank and it worked seamlessly,promotion,0.636,positive,4,2,17209,FALSE,TRUE,36,
Aditya,Axis Bank,Private,Twitter,2025-01-19T09:04:09,Transaction failed on Axis Bank UPI — money debited but not credited,failure,-0.446,negative,0,0,15749,FALSE,FALSE,,
Deepak,Axis Bank,Private,Twitter,2025-03-16T23:15:01,Great rewards from Axis Bank on UPI payments #fraudAlert,promotion,0.457,positive,4,1,7629,TRUE,FALSE,,"Kolkata, India"
Divya,PNB,Public,Twitter,2025-09-18T14:10:03,Reached out to PNB support on Twitter but no reply #DigitalBanking,service,-0.057,neutral,2,4,6978,FALSE,FALSE,,"Chennai, India"
Sowmya,Axis Bank,Private,Twitter,2024-09-26T03:46:22,Long IVR wait time for Axis Bank. Very annoying,service,-0.424,negative,6,0,13155,FALSE,FALSE,,"Chennai, India"
Nisha,PNB,Public,Twitter,2025-09-08T13:14:12,Delay in transaction confirmation on PNB,speed,-0.894,negative,1,2,10422,FALSE,FALSE,,"Kolkata, India"
Aditya,PNB,Public,Twitter,2024-12-25T21:14:46,Why is PNB taking so long to process UPI?,speed,-0.216,negative,5,3,19358,FALSE,FALSE,,"Mumbai, India"
Harini,PNB,Public,Twitter,2024-11-21T19:26:26,Transaction failed on PNB UPI — money debited but not credited,failure,-0.008,neutral,1,0,17920,FALSE,FALSE,,"Delhi, India"
Pranav,Bank of Baroda,Public,Twitter,2024-12-07T22:31:57,Bank of Baroda customer service resolved my issue quickly,service,-0.568,negative,4,1,3689,TRUE,TRUE,306,"Kolkata, India"
Sowmya,Axis Bank,Private,Twitter,2025-10-03T03:09:40,Long IVR wait time for Axis Bank. Very annoying,service,-0.239,negative,1,1,8276,FALSE,TRUE,32,"Delhi, India"
Priya,SBI,Public,Twitter,2024-06-20T06:19:32,"SBI promo gave instant discount, impressive #DigitalBanking",promotion,-0.378,negative,0,0,17553,TRUE,FALSE,,"Hyderabad, India"
Ananya,Axis Bank,Private,Twitter,2025-04-08T20:57:52,Chatbot couldn't help me — Axis Bank needs better support (Axis Mobile),service,-0.271,negative,3,2,5613,FALSE,FALSE,,"Bengaluru, India"
Sowmya,PNB,Public,Twitter,2025-06-30T12:20:33,PNB payment completed instantly — smooth! #Cashback,speed,-0.482,negative,1,0,6505,FALSE,TRUE,336,"Mumbai, India"
Radhika,ICICI Bank,Private,Twitter,2025-10-04T11:24:47,Can't complete payment on ICICI Bank. UPI timeout happened,failure,-0.025,neutral,0,0,18932,FALSE,FALSE,,"Hyderabad, India"
Priya,Bank of Baroda,Public,Twitter,2025-05-08T22:17:44,Alert: fraudulent transaction noticed on my Bank of Baroda account,fraud,-0.387,negative,4,0,17335,TRUE,FALSE,,"Delhi, India"
Suresh,SBI,Public,Twitter,2025-10-31T15:20:03,Got a suspicious message claiming to be from SBI about OTP,fraud,-0.252,negative,10,0,9300,FALSE,FALSE,,
Arjun,HDFC Bank,Private,Twitter,2024-11-22T00:40:38,Long IVR wait time for HDFC Bank. Very annoying #fraudAlert,service,-0.576,negative,2,2,4486,FALSE,FALSE,,"Bengaluru, India"
Karan,PNB,Public,Twitter,2024-11-06T14:27:39,Reached out to PNB support on Twitter but no reply,service,-0.071,neutral,2,0,8072,FALSE,FALSE,,"Hyderabad, India"
Sneha,PNB,Public,Twitter,2025-06-26T13:50:11,Someone tried to scam me pretending to be PNB customer care,fraud,0.297,positive,0,0,10344,TRUE,FALSE,,"Bengaluru, India"
Harini,Axis Bank,Private,Twitter,2024-10-07T01:55:24,Reached out to Axis Bank support on Twitter but no reply,service,-0.04,neutral,2,1,15065,FALSE,FALSE,,"Hyderabad, India"
Kavya,HDFC Bank,Private,Twitter,2025-02-09T05:50:13,Great rewards from HDFC Bank on UPI payments #BankDown,promotion,-0.029,neutral,2,3,2170,TRUE,FALSE,,"Mumbai, India"
Ishaan,Bank of Baroda,Public,Twitter,2024-06-16T18:33:02,Why is Bank of Baroda taking so long to process UPI? #banking,speed,0.577,positive,3,1,236,FALSE,FALSE,,"Hyderabad, India"
Meera,Axis Bank,Private,Twitter,2024-11-04T07:04:17,Axis Bank transactions are slower during peak hours,speed,-0.597,negative,1,0,1762,FALSE,TRUE,43,"Chennai, India"
Ishita,HDFC Bank,Private,Twitter,2024-11-02T15:58:40,HDFC Bank payment completed instantly — smooth!,speed,-0.296,negative,1,0,18288,FALSE,TRUE,83,"Pune, India"
Sowmya,Axis Bank,Private,Twitter,2025-01-02T16:08:55,Axis Bank app crashed while transferring funds #Cashback,failure,-0.832,negative,5,1,13279,FALSE,FALSE,,"Kolkata, India"
Lakshmi,SBI,Public,Twitter,2024-07-26T03:52:17,SBI app crashed while transferring funds (YONO),failure,-0.634,negative,1,0,9151,TRUE,FALSE,,"Hyderabad, India"
Manish,ICICI Bank,Private,Twitter,2025-07-21T18:02:52,Delay in transaction confirmation on ICICI Bank #banking,speed,-0.825,negative,0,0,12398,FALSE,FALSE,,"Chennai, India"
Krishna,SBI,Public,Twitter,2024-07-29T20:24:59,Can't complete payment on SBI. UPI timeout happened,failure,-1,negative,1,0,12380,FALSE,FALSE,,"Hyderabad, India"
Meera,PNB,Public,Twitter,2024-09-02T23:52:46,"UPI failed on PNB, very frustrating",failure,0.452,positive,1,0,9634,TRUE,FALSE,,"Pune, India"
Ishita,ICICI Bank,Private,Twitter,2025-10-07T20:38:09,Long IVR wait time for ICICI Bank. Very annoying,service,0.235,positive,1,0,13952,TRUE,FALSE,,"Kolkata, India"
Krishna,PNB,Public,Twitter,2025-09-21T16:54:34,Can't complete payment on PNB. UPI timeout happened,failure,-0.938,negative,0,0,14693,FALSE,TRUE,96,"Pune, India"
Siddharth,PNB,Public,Twitter,2025-04-11T10:54:46,Chatbot couldn't help me — PNB needs better support,service,-0.23,negative,3,2,4016,FALSE,TRUE,34,"Chennai, India"
Varun,ICICI Bank,Private,Twitter,2025-01-31T00:29:47,Possible phishing attempt related to ICICI Bank detected (iMobile),fraud,-0.893,negative,3,1,13949,FALSE,FALSE,,"Mumbai, India"
Priya,HDFC Bank,Private,Twitter,2025-08-07T22:13:37,HDFC Bank offered helpful service at the branch and online,service,-0.766,negative,1,0,6773,FALSE,FALSE,,"Chennai, India"
Manish,ICICI Bank,Private,Twitter,2024-10-24T20:29:38,Transaction failed on ICICI Bank UPI — money debited but not credited,failure,-0.465,negative,5,2,2603,FALSE,FALSE,,"Mumbai, India"
Vihaan,HDFC Bank,Private,Twitter,2025-08-09T02:22:49,Can't complete payment on HDFC Bank. UPI timeout happened (HDFC app),failure,-0.331,negative,0,0,18254,FALSE,FALSE,,"Bengaluru, India"
Priya,HDFC Bank,Private,Twitter,2024-12-09T03:23:34,Alert: fraudulent transaction noticed on my HDFC Bank account,fraud,-0.782,negative,2,1,13149,TRUE,FALSE,,"Chennai, India"
Shreya,PNB,Public,Twitter,2025-01-29T15:34:00,Delay in transaction confirmation on PNB,speed,-0.025,neutral,4,0,5760,FALSE,FALSE,,"Pune, India"
Keerthi,SBI,Public,Twitter,2025-02-14T21:16:59,Reached out to SBI support on Twitter but no reply,service,-0.334,negative,2,1,12987,FALSE,FALSE,,"Kolkata, India"
Vikram,HDFC Bank,Private,Twitter,2025-02-01T19:45:46,HDFC Bank customer service resolved my issue quickly #banking,service,0.087,neutral,0,0,55,FALSE,TRUE,34,"Pune, India"
Mahesh,Axis Bank,Private,Twitter,2025-09-19T18:06:50,Long IVR wait time for Axis Bank. Very annoying #banking,service,0.146,positive,3,0,17320,FALSE,FALSE,,"Mumbai, India"
Suresh,ICICI Bank,Private,Twitter,2025-09-14T10:14:21,Transaction failed on ICICI Bank UPI — money debited but not credited #banking,failure,-0.662,negative,3,2,2321,FALSE,TRUE,33,"Hyderabad, India"
Amit,SBI,Public,Twitter,2025-04-30T22:25:53,Alert: fraudulent transaction noticed on my SBI account,fraud,-0.029,neutral,3,1,13851,FALSE,FALSE,,"Kolkata, India"
Riya,PNB,Public,Twitter,2024-09-02T15:41:19,PNB app crashed while transferring funds,failure,-0.152,negative,2,1,3803,FALSE,FALSE,,"Bengaluru, India"
Pooja,ICICI Bank,Private,Twitter,2025-01-17T13:10:09,ICICI Bank offered helpful service at the branch and online (iMobile),service,-0.508,negative,3,1,15900,FALSE,FALSE,,"Mumbai, India"
Amit,ICICI Bank,Private,Twitter,2025-08-24T14:53:12,Reached out to ICICI Bank support on Twitter but no reply,service,-0.663,negative,1,0,15130,FALSE,TRUE,79,"Pune, India"
Varun,HDFC Bank,Private,Twitter,2025-04-02T09:31:23,SBI/Banks: HDFC Bank seems inconsistent with speed,speed,-0.952,negative,2,2,416,FALSE,FALSE,,
Nisha,Bank of Baroda,Public,Twitter,2025-09-24T17:26:26,Reached out to Bank of Baroda support on Twitter but no reply,service,-0.734,negative,3,0,10652,FALSE,TRUE,27,"Hyderabad, India"
Harini,SBI,Public,Twitter,2025-06-30T13:35:08,"UPI failed on SBI, very frustrating",failure,-0.183,negative,3,2,6209,FALSE,FALSE,,"Chennai, India"
Sowmya,PNB,Public,Twitter,2024-11-26T00:07:51,PNB's new promo is tempting — good job,promotion,0.378,positive,1,0,1224,FALSE,FALSE,,"Bengaluru, India"
Manish,PNB,Public,Twitter,2024-08-25T17:33:28,PNB's new promo is tempting — good job,promotion,0.758,positive,3,1,5455,FALSE,FALSE,,"Bengaluru, India"
Harini,ICICI Bank,Private,Twitter,2025-07-24T17:24:45,Can't complete payment on ICICI Bank. UPI timeout happened,failure,-1,negative,4,0,7764,TRUE,TRUE,35,"Pune, India"
Keerthi,SBI,Public,Twitter,2025-07-09T19:06:59,SBI app showing unknown beneficiary - possible fraud,fraud,-0.67,negative,5,1,3414,FALSE,FALSE,,"Kolkata, India"
Ishaan,Bank of Baroda,Public,Twitter,2025-07-28T20:46:21,Delay in transaction confirmation on Bank of Baroda #UPI,speed,0.649,positive,3,1,4676,FALSE,FALSE,,"Chennai, India"
Divya,Bank of Baroda,Public,Twitter,2025-03-19T22:38:35,Long IVR wait time for Bank of Baroda. Very annoying,service,0.141,positive,0,0,9395,FALSE,FALSE,,"Mumbai, India"
Kavya,Axis Bank,Private,Twitter,2024-10-17T13:12:58,Axis Bank payment completed instantly — smooth!,speed,-0.696,negative,1,2,9174,TRUE,TRUE,123,"Kolkata, India"
Aarav,HDFC Bank,Private,Twitter,2025-07-13T04:06:30,Reached out to HDFC Bank support on Twitter but no reply #BankDown,service,-0.482,negative,1,0,3927,FALSE,FALSE,,"Kolkata, India"
Arjun,Bank of Baroda,Public,Twitter,2025-06-04T03:33:40,"Bank of Baroda promo gave instant discount, impressive",promotion,0,neutral,2,1,2496,FALSE,FALSE,,"Mumbai, India"
Deepak,ICICI Bank,Private,Twitter,2025-06-05T07:01:35,Possible phishing attempt related to ICICI Bank detected,fraud,-0.502,negative,0,0,887,FALSE,TRUE,12,"Hyderabad, India"
Rahul,HDFC Bank,Private,Twitter,2025-05-12T16:19:22,HDFC Bank's new promo is tempting — good job #DigitalBanking,promotion,0.329,positive,1,1,3730,FALSE,FALSE,,"Mumbai, India"
Pooja,Bank of Baroda,Public,Twitter,2024-08-31T17:48:59,Bank of Baroda offered helpful service at the branch and online,service,-0.119,negative,3,1,3401,TRUE,FALSE,,"Pune, India"
Rohit,HDFC Bank,Private,Twitter,2024-07-03T03:31:33,Loving the cashback offer on HDFC Bank app today! #BankDown,promotion,0.194,positive,5,2,16935,TRUE,FALSE,,"Mumbai, India"
Vivaan,HDFC Bank,Private,Twitter,2024-11-17T23:18:44,HDFC Bank offered helpful service at the branch and online,service,-0.469,negative,2,0,9533,TRUE,FALSE,,"Mumbai, India"
Varun,ICICI Bank,Private,Twitter,2025-03-25T18:26:52,Why is ICICI Bank taking so long to process UPI? #UPI,speed,-0.532,negative,1,0,3978,FALSE,TRUE,25,"Mumbai, India"
Sneha,Bank of Baroda,Public,Twitter,2024-10-13T10:33:56,Long IVR wait time for Bank of Baroda. Very annoying,service,-0.723,negative,1,1,7378,FALSE,FALSE,,"Hyderabad, India"
Vihaan,HDFC Bank,Private,Twitter,2025-04-02T16:17:52,Got a suspicious message claiming to be from HDFC Bank about OTP,fraud,0.311,positive,2,2,4545,FALSE,FALSE,,"Bengaluru, India"
Nisha,PNB,Public,Twitter,2025-08-04T04:41:31,Claimed an offer from PNB and it worked seamlessly #DigitalBanking,promotion,0.33,positive,2,2,3013,TRUE,FALSE,,"Pune, India"
Sneha,Axis Bank,Private,Twitter,2024-12-20T19:43:22,Axis Bank app shows error during checkout,failure,-0.606,negative,5,2,19449,FALSE,FALSE,,"Pune, India"
Anjali,PNB,Public,Twitter,2024-11-17T22:47:30,SBI/Banks: PNB seems inconsistent with speed #BankDown,speed,-0.609,negative,2,2,19624,FALSE,FALSE,,"Pune, India"
Rahul,HDFC Bank,Private,Twitter,2024-10-10T09:06:08,Chatbot couldn't help me — HDFC Bank needs better support (HDFC app),service,-0.492,negative,1,1,18033,TRUE,TRUE,34,
Krishna,Axis Bank,Private,Twitter,2025-05-14T17:37:49,Axis Bank app shows error during checkout,failure,-0.297,negative,2,0,5216,FALSE,TRUE,40,"Bengaluru, India"
Sai,SBI,Public,Twitter,2025-01-27T17:17:57,Why is SBI taking so long to process UPI?,speed,-0.45,negative,1,0,4475,TRUE,TRUE,130,"Delhi, India"
Meera,PNB,Public,Twitter,2024-06-17T22:09:48,Alert: fraudulent transaction noticed on my PNB account,fraud,-0.412,negative,2,3,266,TRUE,FALSE,,"Kolkata, India"
Vihaan,Axis Bank,Private,Twitter,2025-07-14T18:10:44,"Axis Bank promo gave instant discount, impressive",promotion,0.034,neutral,2,2,10392,FALSE,FALSE,,"Chennai, India"
Rahul,ICICI Bank,Private,Twitter,2024-08-17T11:05:36,Why is ICICI Bank taking so long to process UPI? #banking,speed,0.217,positive,2,3,8662,FALSE,FALSE,,"Kolkata, India"
Vivaan,Axis Bank,Private,Twitter,2025-09-30T12:31:33,SBI/Banks: Axis Bank seems inconsistent with speed,speed,0.053,neutral,2,2,6862,FALSE,TRUE,200,"Kolkata, India"
Deepak,HDFC Bank,Private,Twitter,2025-10-18T12:38:39,"UPI failed on HDFC Bank, very frustrating #Cashback",failure,-0.831,negative,1,1,11747,FALSE,FALSE,,"Bengaluru, India"
Krishna,HDFC Bank,Private,Twitter,2025-03-05T07:42:03,HDFC Bank offered helpful service at the branch and online #UPI,service,-0.941,negative,5,2,10603,TRUE,FALSE,,"Bengaluru, India"
Anjali,Axis Bank,Private,Twitter,2025-10-27T02:02:26,Reached out to Axis Bank support on Twitter but no reply,service,-0.584,negative,1,4,17858,FALSE,FALSE,,"Kolkata, India"
Sai,Bank of Baroda,Public,Twitter,2025-04-19T15:03:54,Claimed an offer from Bank of Baroda and it worked seamlessly,promotion,0.296,positive,3,2,7702,TRUE,FALSE,,"Bengaluru, India"
Mahesh,Axis Bank,Private,Twitter,2024-08-29T19:48:34,Axis Bank customer service resolved my issue quickly #banking,service,-0.018,neutral,2,1,12520,FALSE,TRUE,21,"Hyderabad, India"
Diya,PNB,Public,Twitter,2025-08-29T00:59:44,PNB offered helpful service at the branch and online #fraudAlert,service,-0.471,negative,1,2,6390,FALSE,FALSE,,"Mumbai, India"
Divya,Axis Bank,Private,Twitter,2025-01-31T12:25:14,"UPI failed on Axis Bank, very frustrating",failure,-0.754,negative,2,0,280,FALSE,TRUE,25,"Chennai, India"
Keerthi,Axis Bank,Private,Twitter,2025-08-21T15:26:32,Delay in transaction confirmation on Axis Bank (Axis Mobile),speed,-0.299,negative,4,0,11474,TRUE,FALSE,,"Chennai, India"
Nisha,Bank of Baroda,Public,Twitter,2025-09-27T13:58:27,Claimed an offer from Bank of Baroda and it worked seamlessly,promotion,-0.146,negative,2,1,16270,TRUE,TRUE,78,"Delhi, India"
Sowmya,SBI,Public,Twitter,2025-02-04T17:23:36,SBI/Banks: SBI seems inconsistent with speed (YONO),speed,0.18,positive,1,0,10985,FALSE,FALSE,,"Delhi, India"
Nisha,PNB,Public,Twitter,2024-12-13T11:20:57,PNB offered helpful service at the branch and online #Cashback,service,-0.324,negative,2,1,1069,FALSE,TRUE,515,"Pune, India"
Harini,ICICI Bank,Private,Twitter,2025-11-04T05:30:41,ICICI Bank payment completed instantly — smooth!,speed,-0.457,negative,0,0,14350,TRUE,TRUE,1,"Bengaluru, India"
Kavya,HDFC Bank,Private,Twitter,2025-08-28T08:09:28,HDFC Bank app shows error during checkout,failure,-0.49,negative,2,0,17083,FALSE,FALSE,,"Mumbai, India"
Siddharth,HDFC Bank,Private,Twitter,2024-05-25T22:40:00,Alert: fraudulent transaction noticed on my HDFC Bank account,fraud,-0.083,neutral,4,3,7134,FALSE,FALSE,,"Mumbai, India"
Ishaan,PNB,Public,Twitter,2024-11-23T20:39:16,PNB's new promo is tempting — good job #UPI,promotion,0.805,positive,3,0,1082,FALSE,TRUE,530,"Mumbai, India"
Sai,Bank of Baroda,Public,Twitter,2025-09-10T11:10:13,Bank of Baroda app showing unknown beneficiary - possible fraud #DigitalBanking,fraud,-0.585,negative,0,0,12598,TRUE,FALSE,,"Bengaluru, India"
Kavya,ICICI Bank,Private,Twitter,2025-06-26T02:19:10,ICICI Bank offered helpful service at the branch and online,service,-0.288,negative,4,1,364,FALSE,TRUE,60,"Hyderabad, India"
Vivaan,Axis Bank,Private,Twitter,2024-08-27T19:13:46,Transaction failed on Axis Bank UPI — money debited but not credited #fraudAlert,failure,0.687,positive,1,0,7632,FALSE,FALSE,,"Hyderabad, India"
Anjali,SBI,Public,Twitter,2025-08-08T05:40:31,SBI payment completed instantly — smooth!,speed,-0.027,neutral,3,1,1304,FALSE,FALSE,,
Nisha,SBI,Public,Twitter,2025-11-07T21:23:00,Reached out to SBI support on Twitter but no reply,service,0,neutral,3,1,16547,FALSE,TRUE,489,"Pune, India"
Harini,PNB,Public,Twitter,2025-04-04T05:55:54,"PNB promo gave instant discount, impressive #fraudAlert",promotion,0.726,positive,3,0,4070,TRUE,FALSE,,"Bengaluru, India"
Manish,ICICI Bank,Private,Twitter,2025-02-07T19:28:08,Loving the cashback offer on ICICI Bank app today!,promotion,-0.035,neutral,4,1,14983,TRUE,FALSE,,"Mumbai, India"
Nisha,ICICI Bank,Private,Twitter,2024-11-09T00:01:11,Loving the cashback offer on ICICI Bank app today! (iMobile),promotion,0.635,positive,1,2,3054,FALSE,FALSE,,
Vivaan,Bank of Baroda,Public,Twitter,2025-10-02T23:38:09,Possible phishing attempt related to Bank of Baroda detected,fraud,0.094,neutral,2,1,16658,FALSE,FALSE,,"Kolkata, India"
Arjun,Bank of Baroda,Public,Twitter,2025-08-19T01:37:01,Bank of Baroda transactions are slower during peak hours #Cashback,speed,-0.53,negative,3,0,1842,TRUE,FALSE,,"Hyderabad, India"
Anjali,PNB,Public,Twitter,2024-07-18T05:03:01,Chatbot couldn't help me — PNB needs better support,service,-0.013,neutral,6,1,4310,FALSE,FALSE,,"Hyderabad, India"
Ananya,Axis Bank,Private,Twitter,2024-11-08T06:34:04,"UPI failed on Axis Bank, very frustrating",failure,-0.569,negative,2,1,15179,FALSE,FALSE,,"Kolkata, India"
Deepak,ICICI Bank,Private,Twitter,2024-10-15T22:36:59,Claimed an offer from ICICI Bank and it worked seamlessly,promotion,0.387,positive,3,1,1630,FALSE,FALSE,,"Chennai, India"
Pranav,PNB,Public,Twitter,2024-11-30T04:13:38,PNB app crashed while transferring funds,failure,0.61,positive,3,0,13966,FALSE,FALSE,,"Kolkata, India"
